fecha,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2015-06-08 06:30:00,24428.0,24572.0,24915.0,24883.999999999996,26247.0,26545.0,27281.0,27851.000000000004,28070.000000000004,28338.0,29326.0,29703.0,29930.0,30363.0,30376.0,30659.999999999996,31011.0,31330.999999999996,31383.000000000004,31763.000000000004,31901.0,32201.0,32219.0,32492.0
2015-06-08 06:40:00,24572.0,24915.0,24883.999999999996,26247.0,26545.0,27281.0,27851.000000000004,28070.000000000004,28338.0,29326.0,29703.0,29930.0,30363.0,30376.0,30659.999999999996,31011.0,31330.999999999996,31383.000000000004,31763.000000000004,31901.0,32201.0,32219.0,32492.0,33053.0
2015-06-08 06:50:00,24915.0,24883.999999999996,26247.0,26545.0,27281.0,27851.000000000004,28070.000000000004,28338.0,29326.0,29703.0,29930.0,30363.0,30376.0,30659.999999999996,31011.0,31330.999999999996,31383.000000000004,31763.000000000004,31901.0,32201.0,32219.0,32492.0,33053.0,32989.0
2015-06-08 07:00:00,24883.999999999996,26247.0,26545.0,27281.0,27851.000000000004,28070.000000000004,28338.0,29326.0,29703.0,29930.0,30363.0,30376.0,30659.999999999996,31011.0,31330.999999999996,31383.000000000004,31763.000000000004,31901.0,32201.0,32219.0,32492.0,33053.0,32989.0,33167.0
2015-06-08 07:10:00,26247.0,26545.0,27281.0,27851.000000000004,28070.000000000004,28338.0,29326.0,29703.0,29930.0,30363.0,30376.0,30659.999999999996,31011.0,31330.999999999996,31383.000000000004,31763.000000000004,31901.0,32201.0,32219.0,32492.0,33053.0,32989.0,33167.0,33257.0
2015-06-08 07:20:00,26545.0,27281.0,27851.000000000004,28070.000000000004,28338.0,29326.0,29703.0,29930.0,30363.0,30376.0,30659.999999999996,31011.0,31330.999999999996,31383.000000000004,31763.000000000004,31901.0,32201.0,32219.0,32492.0,33053.0,32989.0,33167.0,33257.0,33260.0
2015-06-08 07:30:00,27281.0,27851.000000000004,28070.000000000004,28338.0,29326.0,29703.0,29930.0,30363.0,30376.0,30659.999999999996,31011.0,31330.999999999996,31383.000000000004,31763.000000000004,31901.0,32201.0,32219.0,32492.0,33053.0,32989.0,33167.0,33257.0,33260.0,33438.0
2015-06-08 07:40:00,27851.000000000004,28070.000000000004,28338.0,29326.0,29703.0,29930.0,30363.0,30376.0,30659.999999999996,31011.0,31330.999999999996,31383.000000000004,31763.000000000004,31901.0,32201.0,32219.0,32492.0,33053.0,32989.0,33167.0,33257.0,33260.0,33438.0,33501.0
2015-06-08 07:50:00,28070.000000000004,28338.0,29326.0,29703.0,29930.0,30363.0,30376.0,30659.999999999996,31011.0,31330.999999999996,31383.000000000004,31763.000000000004,31901.0,32201.0,32219.0,32492.0,33053.0,32989.0,33167.0,33257.0,33260.0,33438.0,33501.0,33636.0
2015-06-08 08:00:00,28338.0,29326.0,29703.0,29930.0,30363.0,30376.0,30659.999999999996,31011.0,31330.999999999996,31383.000000000004,31763.000000000004,31901.0,32201.0,32219.0,32492.0,33053.0,32989.0,33167.0,33257.0,33260.0,33438.0,33501.0,33636.0,33917.0
